1.000000	0.000000
0.996600	-0.048547
0.982350	-0.109520
0.967060	-0.148365
0.950720	-0.179921
0.933330	-0.207392
0.914900	-0.232073
0.895420	-0.254642
0.874900	-0.275468
0.853330	-0.294793
0.830720	-0.312746
0.807060	-0.329420
0.782350	-0.344853
0.756600	-0.359051
0.730000	-0.371918
0.703330	-0.383154
0.676670	-0.392853
0.650000	-0.401122
0.623330	-0.408034
0.596670	-0.413644
0.570000	-0.417997
0.543330	-0.421116
0.516670	-0.423015
0.490000	-0.423697
0.463330	-0.423156
0.436670	-0.421376
0.410000	-0.418329
0.383330	-0.413979
0.356670	-0.408277
0.330000	-0.401149
0.303330	-0.392511
0.276670	-0.382253
0.250000	-0.370229
0.224210	-0.356758
0.199820	-0.342165
0.176840	-0.326557
0.155260	-0.310021
0.135080	-0.292636
0.116310	-0.274488
0.098930	-0.255628
0.082970	-0.236154
0.068400	-0.216097
0.055240	-0.195542
0.043480	-0.174536
0.033120	-0.153132
0.024170	-0.131409
0.016620	-0.109381
0.010470	-0.087080
0.005720	-0.064514
0.002380	-0.041632
0.000440	-0.017871
0.000180	-0.011426
0.000000	0.000000
0.000180	0.011890
0.000440	0.018919
0.002380	0.042653
0.005720	0.065458
0.010470	0.087998
0.016620	0.110264
0.024170	0.132247
0.033120	0.153915
0.043480	0.175237
0.055240	0.196141
0.068400	0.216574
0.082970	0.236494
0.098930	0.255817
0.116310	0.274515
0.135080	0.292490
0.155260	0.309692
0.176840	0.326036
0.199820	0.341446
0.224210	0.355843
0.250000	0.369139
0.276670	0.381037
0.303330	0.391227
0.330000	0.399856
0.356670	0.407021
0.383330	0.412800
0.410000	0.417260
0.436670	0.420444
0.463330	0.422386
0.490000	0.423107
0.516670	0.422621
0.543330	0.420930
0.570000	0.418024
0.596670	0.413885
0.623330	0.408483
0.650000	0.401769
0.676670	0.393684
0.703330	0.384149
0.730000	0.373059
0.756600	0.360326
0.782350	0.346226
0.807060	0.330849
0.830720	0.314191
0.853330	0.296208
0.874900	0.276813
0.895420	0.255876
0.914900	0.233161
0.933330	0.208298
0.950720	0.180608
0.967060	0.148793
0.982350	0.109805
0.996600	0.048638
1.000000    0.000000
